SrcAddr,DstAddr,SrcMac,DstMac,Sport,Dport,State,Proto,SrcRate,DstRate,class
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,62742.0,8043.0,REQ,udp,42.880283,0.0,5
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,1666.0,s,tcp,0.0,0.0,7
222.60.135.180,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,4872.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,41972.0,554.0,R,tcp,0.0,0.0,7
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,6622.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,41983.0,554.0,E,tcp,0.0,0.0,8
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,53266.0,7777.0,E,tcp,0.0,0.0,2
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,5941.0,80.0,R,tcp,0.0,0.0,4
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,51710.0,8000.0,sE,tcp,601.322937,0.0,8
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,4482.0,52330.0,E,tcp,0.247694,0.0,2
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,51604.0,9010.0,sE,tcp,425.713074,0.0,8
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,60061.0,8011.0,REQ,udp,32.392216,0.0,5
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,7800.0,s,tcp,0.0,0.0,7
222.53.76.210,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,2772.0,554.0,s,tcp,0.0,0.0,1
222.47.18.147,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,4696.0,554.0,s,tcp,0.0,0.0,1
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,8097.0,52330.0,E,tcp,0.8625799999999999,0.0,2
222.102.58.3,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,1571.0,554.0,s,tcp,0.0,0.0,1
222.230.88.219,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,1724.0,554.0,s,tcp,0.0,0.0,1
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,6874.0,52330.0,E,tcp,0.266253,0.0,2
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,51553.0,8000.0,sE,tcp,395.882843,0.0,8
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,1812.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,26362.0,7777.0,E,tcp,0.0,0.0,2
222.227.72.175,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,1177.0,554.0,s,tcp,0.0,0.0,1
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,55106.0,80.0,sE,tcp,189.705322,0.0,4
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,4148.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,52797.0,8011.0,REQ,udp,32.355305,0.0,5
192.168.0.15,192.168.0.149,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,3.225089,0.0,9
192.168.0.15,192.168.0.248,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
222.32.3.36,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,7309.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,6667.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,1145.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.194,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,51556.0,7984.0,E,tcp,0.0,0.0,8
222.164.184.181,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,6564.0,554.0,s,tcp,1085.776245,0.0,1
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,5907.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,7822.0,52330.0,E,tcp,1.249372,0.0,2
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,64780.0,9988.0,REQ,udp,77.040138,0.0,5
192.168.0.15,192.168.0.222,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,1.628659,0.0,9
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,50300.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,4925.0,80.0,sE,tcp,42.485699,0.0,4
108.177.97.189,192.168.0.14,88:36:6c:d7:1c:56,a8:66:7f:0e:3f:54,443,50510,REQ,udp,0.0,0.0,0
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,60228.0,8899.0,INT,udp,541.462585,0.0,5
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,51548.0,9010.0,sEf,tcp,141.063614,0.0,8
192.168.0.15,192.168.0.130,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,3.383774,0.0,9
192.168.0.24,163.152.1.1,04:32:f4:45:17:b3,f0:18:98:5e:ff:9f,10923.0,53.0,CON,udp,0.0,0.0,6
192.168.0.24,192.168.0.34,04:32:f4:45:17:b3,Broadcast,,,INT,arp,0.749942,0.0,6
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,5544.0,s,tcp,0.0,0.0,7
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,56111.0,8043.0,REQ,udp,42.628731,0.0,5
222.125.132.148,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,6056.0,554.0,s,tcp,0.0,0.0,1
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,62743.0,8043.0,REQ,udp,42.907398,0.0,5
192.168.0.24,104.70.122.58,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,50966,443,sSE,tcp,30.893049,224.283539,0
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,60156.0,8899.0,INT,udp,347.957581,0.0,5
192.168.0.15,192.168.0.230,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,1.626548,0.0,9
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,5846.0,80.0,E,tcp,163.853836,0.0,4
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,5100.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,111.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,84.0,s,tcp,0.0,0.0,7
108.177.97.189,192.168.0.14,88:36:6c:d7:1c:56,a8:66:7f:0e:3f:54,443,50510,REQ,udp,0.0,0.0,0
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,5821.0,80.0,sE,tcp,339.712372,0.0,4
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,2107.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,49123.0,554.0,s,tcp,0.0,0.0,8
222.175.84.80,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,8958.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,1309.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,52594.0,7777.0,E,tcp,0.0,0.0,2
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,5337.0,52330.0,E,tcp,1.637727,0.0,2
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,8065.0,52330.0,E,tcp,1.477659,0.0,2
192.168.0.15,192.168.0.183,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,1.629522,0.0,9
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,60062.0,8011.0,REQ,udp,32.38805,0.0,5
192.168.0.15,192.168.0.180,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,7443.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.226,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
222.221.241.42,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,5126.0,554.0,s,tcp,0.0,0.0,1
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,7449.0,52330.0,E,tcp,0.0,0.0,2
222.211.164.44,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,4125.0,554.0,s,tcp,0.0,0.0,1
192.168.0.13,192.168.0.16,bc:1c:81:4b:ae:ba,f0:18:98:5e:ff:9f,,,RSP,arp,0.0,0.4997720000000001,6
192.168.0.15,192.168.0.64,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,64781.0,9988.0,REQ,udp,67.644363,0.0,5
222.142.96.165,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,2695.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,5061.0,s,tcp,0.0,0.0,7
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,6328.0,80.0,sE,tcp,291.630219,0.0,4
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,62742.0,8043.0,REQ,udp,42.765282,0.0,5
222.17.128.16,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,7814.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,514.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,10009.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,19315.0,s,tcp,0.0,0.0,7
222.195.224.114,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,4202.0,554.0,s,tcp,0.0,0.0,1
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,6982.0,52330.0,E,tcp,0.28544899999999995,0.0,2
192.168.0.15,192.168.0.214,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,8.145061,0.0,9
222.228.222.52,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,3183.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,10001.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,51995.0,8899.0,INT,udp,171.72198500000005,0.0,5
222.100.243.124,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,6133.0,554.0,s,tcp,0.0,0.0,1
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,60062.0,8011.0,REQ,udp,32.285557,0.0,5
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,51577.0,8000.0,sE,tcp,177.210709,0.0,8
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,55078.0,80.0,sE,tcp,116.968185,0.0,4
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,51770.0,8200.0,sE,tcp,403.388458,0.0,8
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,49438.0,8011.0,REQ,udp,32.398212,0.0,5
192.168.0.15,192.168.0.118,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,94.903671,0.0,9
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,5211.0,80.0,ER,tcp,1.238094,0.0,4
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,55090.0,80.0,sE,tcp,85.031609,0.0,4
222.89.17.215,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,7418.0,554.0,s,tcp,0.0,0.0,1
192.168.0.13,192.168.0.16,bc:1c:81:4b:ae:ba,48:4b:aa:2c:d8:f9,9020,49784,Ef,tcp,334.4511720000001,122.418724,0
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,5519.0,80.0,sR,tcp,0.245354,0.0,4
192.168.0.13,192.168.0.16,bc:1c:81:4b:ae:ba,f0:18:98:5e:ff:9f,,,RSP,arp,0.0,0.499397,6
222.153.185.15,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,5825.0,554.0,s,tcp,0.0,0.0,1
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,8724.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.16,192.168.0.13,48:4b:aa:2c:d8:f9,bc:1c:81:4b:ae:ba,49794,9010,sSEfFR,tcp,218.115479,138.80076599999998,0
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,51725.0,8000.0,sE,tcp,661.813354,0.0,8
192.168.0.15,192.168.0.29,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
222.109.122.139,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,3748.0,554.0,s,tcp,0.0,0.0,1
192.168.0.14,192.168.0.1,a8:66:7f:0e:3f:54,88:36:6c:d7:1c:56,53175,80,SEfC,tcp,0.0,756.177734,0
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,15742.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,44232.0,7777.0,E,tcp,0.0,0.0,2
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,60061.0,8011.0,REQ,udp,32.27137800000001,0.0,5
192.168.0.15,192.168.0.251,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,4.901608,0.0,9
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,5534.0,80.0,sER,tcp,0.813639,0.0,4
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,3005.0,s,tcp,0.0,0.0,7
222.86.248.155,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,4409.0,554.0,s,tcp,0.0,0.0,1
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,44561.0,7777.0,E,tcp,0.0,0.0,2
222.196.89.67,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,5072.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.203,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,1.630268,0.0,9
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,55983.0,8043.0,REQ,udp,42.961105,0.0,5
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,1455.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.45,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,3.271834,0.0,9
192.168.0.15,192.168.0.152,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,3.296696,0.0,9
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,55983.0,8043.0,REQ,udp,42.665237,0.0,5
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,54820.0,36184.0,INT,udp,643.915039,0.0,8
192.168.0.24,223.39.123.191,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,53216,443,EfR,tcp,167.67271399999996,0.0,0
192.168.0.15,192.168.0.165,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,4.90495,0.0,9
192.168.0.15,192.168.0.84,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,3.255198,0.0,9
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,60067.0,8011.0,REQ,udp,32.172794,0.0,5
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,8554.0,52330.0,E,tcp,0.0,0.0,2
222.95.133.149,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,1707.0,554.0,s,tcp,0.0,0.0,1
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,22608.0,7777.0,E,tcp,0.0,0.0,2
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,55052.0,80.0,sE,tcp,94.077797,0.0,4
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,60116.0,8899.0,REQ,udp,964.307007,0.0,5
192.168.0.24,192.168.0.13,04:32:f4:45:17:b3,bc:1c:81:4b:ae:ba,5788.0,23.0,sEf,tcp,0.0,0.0,3
192.168.0.15,192.168.0.211,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,9.772559,0.0,9
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,2922.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,1117.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.49,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,3.355738,0.0,9
222.242.14.148,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,3508.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,6580.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,5960.0,s,tcp,0.0,0.0,7
222.236.211.71,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,6299.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,5900.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,52797.0,8011.0,REQ,udp,32.241589000000005,0.0,5
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,51911.0,8200.0,sEf,tcp,0.0,0.0,8
192.168.0.24,223.39.123.191,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,54716,443,SEC,tcp,123.659798,115.931053,0
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,5212.0,80.0,sR,tcp,0.0,0.0,4
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,6231.0,80.0,R,tcp,0.0,0.0,4
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,5284.0,80.0,R,tcp,0.0,0.0,4
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,555.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,6073.0,80.0,ER,tcp,0.0,0.0,4
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,51618.0,554.0,sE,tcp,400.480591,0.0,8
222.133.132.117,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,6485.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.147,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,1.65901,0.0,9
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,9010.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,15000.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,1443.0,s,tcp,0.0,0.0,7
222.99.142.128,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,4988.0,554.0,s,tcp,0.0,0.0,1
222.139.107.145,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,4920.0,554.0,s,tcp,0.0,0.0,1
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,7009.0,52330.0,E,tcp,0.0,0.0,2
222.199.121.59,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,8443.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,2009.0,s,tcp,0.0,0.0,7
222.143.185.51,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,4133.0,554.0,s,tcp,0.0,0.0,1
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,6297.0,52330.0,E,tcp,0.554871,0.0,2
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,55986.0,8043.0,REQ,udp,42.618427,0.0,5
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,60148.0,8899.0,INT,udp,864.477234,0.0,5
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,512.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,6158.0,80.0,sER,tcp,0.0,0.0,4
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,41970.0,554.0,s,tcp,0.0,0.0,8
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,5167.0,80.0,ER,tcp,1.104523,0.0,4
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,60063.0,8011.0,REQ,udp,32.413585999999995,0.0,5
108.177.125.188,192.168.0.23,88:36:6c:d7:1c:56,a8:2b:b9:d6:5d:9c,5228,44974,E,tcp,0.0,0.0,0
222.31.232.255,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,2255.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,51855.0,8000.0,sE,tcp,399.600372,0.0,8
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,64782.0,9988.0,REQ,udp,556.606628,0.0,5
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,48080.0,s,tcp,0.0,0.0,7
222.126.36.218,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,3212.0,554.0,s,tcp,0.0,0.0,1
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,25611.0,7777.0,E,tcp,0.0,0.0,2
198.252.206.25,192.168.0.14,88:36:6c:d7:1c:56,a8:66:7f:0e:3f:54,443,52650,E,tcp,0.0,0.0,0
192.168.0.24,192.168.0.189,04:32:f4:45:17:b3,Broadcast,,,INT,arp,0.400031,0.0,6
192.168.0.15,192.168.0.127,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
192.168.0.15,192.168.0.72,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,51711.0,8000.0,sE,tcp,475.5112,0.0,8
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,5356.0,80.0,sER,tcp,1.781532,0.0,4
192.168.0.24,223.39.118.176,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,50866,443,sSEfF,tcp,29.234638,29.234638,0
192.168.0.15,192.168.0.125,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,4.908248,0.0,9
192.168.0.24,104.70.122.58,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,50966,443,sSE,tcp,204.744217,965.222717,0
222.240.251.194,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,6766.0,554.0,s,tcp,0.0,0.0,1
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,5571.0,80.0,sER,tcp,1.210899,0.0,4
192.168.0.15,192.168.0.140,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,4245.0,52330.0,E,tcp,0.0,0.0,2
13.228.233.32,192.168.0.13,88:36:6c:d7:1c:56,bc:1c:81:4b:ae:ba,6000,47501,CON,udp,0.0,0.0,0
