SrcAddr,DstAddr,SrcMac,DstMac,Sport,Dport,State,Proto,SrcRate,DstRate
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34360,80,sSE,tcp,14084.50684,7042.253418
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56740,80,sSER,tcp,0.960773,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33178,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38172,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35746,80,R,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37508,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53716,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37008,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36116,80,sSE,tcp,2.931044,0.977015
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38338,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36014,80,R,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38248,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52074,80,sSE,tcp,17543.85938,8771.929688
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,39068,80,sSEfFR,tcp,11.038564,8.278923
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36600,80,sSE,tcp,14598.54102,7299.270508
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38322,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33648,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37876,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55164,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37138,80,sSE,tcp,16666.66797,8333.333984
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54142,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55018,80,sSE,tcp,14492.75293,9661.835938
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55810,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56520,80,sSE,tcp,3656.307373,1828.153687
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34774,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36128,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33538,80,R,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38196,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38894,80,sSER,tcp,14.382488,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33256,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56128,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54046,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37158,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55066,80,sSE,tcp,14705.88281,9803.921875
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56324,80,sSEfFR,tcp,0.330859,0
192.168.100.7,192.168.100.148,00:50:56:be:26:d4,00:50:56:be:bf:1a,80,60928,EfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54224,80,sSE,tcp,11538.46191,7692.307617
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35886,80,sSE,tcp,0.782301,0.521534
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33778,80,R,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35632,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33938,80,sSE,tcp,18691.58789,9345.793945
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55806,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36614,80,sSE,tcp,17543.85938,8771.929688
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36726,80,sSE,tcp,0,0
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51742,EfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52658,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53088,80,sSEfFR,tcp,0,0
192.168.100.3,192.168.100.55,fa:cb:34:12:44:59,ff:ea:24:21:12:13,80,8080,E,tcp,79.934258,79.934258
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38268,80,sSE,tcp,17094.01758,8547.008789
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35540,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52832,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38478,80,sSE,tcp,18018.01758,9009.008789
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54704,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34218,80,sSE,tcp,16393.44336,8196.72168
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33286,80,sSE,tcp,0,0
192.168.100.148,192.168.100.3,00:50:56:be:bf:1a,00:50:56:be:26:db,54010,80,sSE,tcp,25316.45703,12658.22852
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51592,EfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,60570,80,E,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38970,80,sSER,tcp,13.813871,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34040,80,sSE,tcp,16260.16211,8130.081055
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56056,80,sSE,tcp,16949.15234,8474.576172
192.168.100.6,192.168.100.3,bb:aa:cc:98:55:43,fa:cb:34:12:44:59,80,80,E,tcp,26.967995,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55894,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52758,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35448,80,sSE,tcp,3.288057,2.192038
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53390,80,sSE,tcp,21739.13086,10869.56543
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36554,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38274,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38698,80,sSEfFR,tcp,0.329004,0
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51698,EfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35042,80,sSE,tcp,17543.85938,8771.929688
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52728,80,sSEfF,tcp,0,0
192.168.100.5,192.168.100.3,ae:bb:10:44:55:60,fa:cb:34:12:44:59,,,E,tcp,48.014862,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56418,80,sSE,tcp,26666.66602,13333.33301
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37006,80,sSE,tcp,15625,7812.5
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52782,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53678,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34434,80,R,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,32972,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54056,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37042,80,sSE,tcp,15748.03027,7874.015137
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34246,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33172,80,sSE,tcp,16528.92578,8264.462891
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51364,f,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33028,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36646,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54362,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33150,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55562,80,sSE,tcp,10273.97266,6849.314941
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55768,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33014,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54840,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.3,00:50:56:be:bf:1a,00:50:56:be:26:db,53536,80,sSER,tcp,1.89141,0.945705
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37982,80,sSE,tcp,14925.37305,7462.686523
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35284,80,sSE,tcp,1.701003,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36286,80,sSE,tcp,0,0
192.168.100.46,192.168.100.5,be:ff:34:42:10:01,ae:bb:10:44:55:60,80,80,REQ,udp,79.887154,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52118,80,sSE,tcp,2.095404,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55920,80,sSE,tcp,16666.66797,8333.333984
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53448,80,sSE,tcp,20618.55664,10309.27832
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33656,80,sSEfF,tcp,0,0
192.168.100.46,192.168.100.5,be:ff:34:42:10:01,ae:bb:10:44:55:60,3456,80,CON,udp,79.918236,79.918236
192.168.100.7,192.168.100.148,00:50:56:be:26:d4,00:50:56:be:bf:1a,80,60682,EfFR,tcp,0,0
192.168.100.6,192.168.100.3,bb:aa:cc:98:55:43,fa:cb:34:12:44:59,80,80,E,tcp,27.014561,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36604,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38062,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33366,80,sSE,tcp,18018.01758,9009.008789
192.168.100.7,192.168.100.3,fa:cb:34:12:44:59,ba:ba:ca:6a:00:12,365,565,REQ,udp,43.012138,0
192.168.100.148,192.168.100.3,00:50:56:be:bf:1a,00:50:56:be:26:db,54054,80,sSER,tcp,69.881203,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37032,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38292,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53310,80,sSE,tcp,11811.02344,7874.015137
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51656,E,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56552,80,sSE,tcp,6872.852051,3436.426025
192.168.100.3,192.168.100.55,fa:cb:34:12:44:59,ff:ea:24:21:12:13,80,8080,E,tcp,79.975311,79.975311
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56036,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54976,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54840,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,51918,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36854,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53024,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56032,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55756,80,sSE,tcp,20202.02148,10101.01074
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34924,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37288,80,R,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36172,80,R,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37608,80,sSEfF,tcp,0,0
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51284,f,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36048,80,sSEfF,tcp,0,0
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51658,E,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34884,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36288,80,sSEfF,tcp,0,0
192.168.100.7,192.168.100.3,fa:cb:34:12:44:59,ba:ba:ca:6a:00:12,365,565,REQ,udp,43.022915,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33878,80,sSE,tcp,0,0
192.168.100.7,192.168.100.148,00:50:56:be:26:d4,00:50:56:be:bf:1a,80,60842,E,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34032,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36342,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54504,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36774,80,sSEfFR,tcp,0,0
192.168.100.5,192.168.100.3,ae:bb:10:44:55:60,fa:cb:34:12:44:59,,,E,tcp,48.008179,0
192.168.100.3,192.168.100.55,fa:cb:34:12:44:59,ff:ea:24:21:12:13,80,8080,E,tcp,79.897507,79.897507
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36548,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36490,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54458,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38460,80,sSEfFR,tcp,0.329743,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37678,80,sSE,tcp,15037.59473,7518.797363
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,51974,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37952,80,sSE,tcp,14814.81543,7407.407715
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36568,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52024,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34772,80,sSE,tcp,19417.47656,9708.738281
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54124,80,sSE,tcp,24096.38672,12048.19336
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52974,80,sSE,tcp,23529.41211,11764.70606
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37700,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,51914,80,sSEfFR,tcp,0,0
192.168.100.7,192.168.100.3,fa:cb:34:12:44:59,ba:ba:ca:6a:00:12,365,565,REQ,udp,43.003155,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33748,80,sSE,tcp,2.599993,1.733329
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,57026,80,sSEfFR,tcp,4.723634,2.834181
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,60260,80,R,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52104,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37700,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35414,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,60970,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33394,80,sSE,tcp,14184.39746,7092.19873
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36938,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35656,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53748,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55248,80,sSEfFR,tcp,0,0
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51324,fR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55322,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56372,80,sSEfFR,tcp,0.332179,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33628,80,R,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52998,80,sSE,tcp,5.856371,1.171274
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33160,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56062,80,sSE,tcp,0,0
192.168.100.46,192.168.100.5,be:ff:34:42:10:01,ae:bb:10:44:55:60,80,80,REQ,udp,79.938805,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38838,80,sSE,tcp,16260.16211,8130.081055
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34964,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36244,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38334,80,sSE,tcp,18691.58789,9345.793945
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53518,80,sSE,tcp,25641.02734,12820.51367
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38858,80,sSER,tcp,16.877068,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37574,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52272,80,sSEfFR,tcp,0,0
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51590,EfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35090,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33318,80,sSE,tcp,12500,6250
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38018,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56168,80,sSE,tcp,13100.43652,8733.625
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55128,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36926,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,32804,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35622,80,R,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,51894,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37886,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52858,80,sSE,tcp,0,0
192.168.100.148,192.168.100.3,00:50:56:be:bf:1a,00:50:56:be:26:db,53792,80,sSE,tcp,467.435333,311.623566
192.168.100.148,192.168.100.3,00:50:56:be:bf:1a,00:50:56:be:26:db,53478,80,sSER,tcp,1.88457,0.942285
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36064,80,sSE,tcp,16806.72266,8403.361328
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53758,80,sSE,tcp,21276.5957,10638.29785
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51364,fR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54274,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35854,80,sSE,tcp,14814.81543,7407.407715
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35778,80,R,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56078,80,sSE,tcp,26315.79102,13157.89551
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53760,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54216,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52652,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54900,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.3,00:50:56:be:bf:1a,00:50:56:be:26:db,53984,80,sSER,tcp,37.239784,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37288,80,sSE,tcp,2.848281,1.898854
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,60964,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35644,80,R,tcp,0,0
192.168.100.6,192.168.100.3,bb:aa:cc:98:55:43,fa:cb:34:12:44:59,80,80,E,tcp,26.996181,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37926,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54390,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56504,80,sSE,tcp,1.03283,0.688553
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54350,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34512,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34318,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34916,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56248,80,sSEfFR,tcp,0.329487,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52354,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35954,80,R,tcp,0,0
